Entity,Code,Year,Annual CO2 emissions from gas (per capita)
Austria,AUT,2007,1.9829
Austria,AUT,2008,2.0891
Austria,AUT,2009,2.0336
Austria,AUT,2010,2.2319
Austria,AUT,2011,2.0964
Austria,AUT,2012,1.9921
Austria,AUT,2013,1.9078
Austria,AUT,2014,1.7339
Austria,AUT,2015,1.8388
Austria,AUT,2016,1.9125
Austria,AUT,2017,2.037
Austria,AUT,2018,1.9132
Austria,AUT,2019,1.9857
Austria,AUT,2020,1.8916
Azerbaijan,AZE,1921,0.0009
Azerbaijan,AZE,1922,0.0008
Azerbaijan,AZE,1923,0.0005
Azerbaijan,AZE,1924,0.0049
Azerbaijan,AZE,1925,0.0076
Azerbaijan,AZE,1926,0.0107
Azerbaijan,AZE,1927,0.0115
Azerbaijan,AZE,1928,0.0139
Azerbaijan,AZE,1929,0.0151
Azerbaijan,AZE,1930,0.0141
Azerbaijan,AZE,1931,0.0228
Azerbaijan,AZE,1932,0.0322
Azerbaijan,AZE,1933,0.0413
Azerbaijan,AZE,1934,0.056
Azerbaijan,AZE,1935,0.0697
Azerbaijan,AZE,1936,0.0898
Azerbaijan,AZE,1937,0.0925
Azerbaijan,AZE,1938,0.0923
Azerbaijan,AZE,1939,0.092
Azerbaijan,AZE,1940,0.1516
Azerbaijan,AZE,1945,0.1729
Azerbaijan,AZE,1946,0.1919
Azerbaijan,AZE,1947,0.2304
Azerbaijan,AZE,1948,0.2417
Azerbaijan,AZE,1949,0.2433
Azerbaijan,AZE,1950,0.3101
Azerbaijan,AZE,1951,0.3299
Azerbaijan,AZE,1952,0.3153
Azerbaijan,AZE,1953,0.3176
Azerbaijan,AZE,1954,0.3323
Azerbaijan,AZE,1955,0.3755
Azerbaijan,AZE,1956,0.4591
Azerbaijan,AZE,1957,0.6477
Azerbaijan,AZE,1958,0.8537
Azerbaijan,AZE,1959,0.9849
Azerbaijan,AZE,1960,1.1192
Azerbaijan,AZE,1961,1.2814
Azerbaijan,AZE,1962,1.4075
Azerbaijan,AZE,1963,1.5819
Azerbaijan,AZE,1964,1.7762
Azerbaijan,AZE,1965,1.9292
Azerbaijan,AZE,1966,2.0285
Azerbaijan,AZE,1967,2.0765
Azerbaijan,AZE,1968,2.1101
Azerbaijan,AZE,1969,2.1507
Azerbaijan,AZE,1970,1.994
Azerbaijan,AZE,1971,2.1469
Azerbaijan,AZE,1972,2.1748
Azerbaijan,AZE,1973,2.2033
Azerbaijan,AZE,1974,2.2339
Azerbaijan,AZE,1975,2.3585
Azerbaijan,AZE,1976,2.5228
Azerbaijan,AZE,1977,2.6254
Azerbaijan,AZE,1978,2.6388
Azerbaijan,AZE,1979,2.7267
Azerbaijan,AZE,1980,2.8233
Azerbaijan,AZE,1981,2.83
Azerbaijan,AZE,1982,2.93
Azerbaijan,AZE,1983,3.0497
Azerbaijan,AZE,1984,3.2073
Azerbaijan,AZE,1985,3.5582
Azerbaijan,AZE,1986,3.6439
Azerbaijan,AZE,1987,3.8888
Azerbaijan,AZE,1988,3.8247
Azerbaijan,AZE,1989,3.8898
Azerbaijan,AZE,1990,3.8379
Azerbaijan,AZE,1991,3.6143
Azerbaijan,AZE,1992,3.0246
Azerbaijan,AZE,1993,2.2796
Azerbaijan,AZE,1994,2.1697
Azerbaijan,AZE,1995,1.7115
Azerbaijan,AZE,1996,1.4941
Azerbaijan,AZE,1997,1.3957
Azerbaijan,AZE,1998,1.3265
Azerbaijan,AZE,1999,1.4512
Azerbaijan,AZE,2000,1.406
Azerbaijan,AZE,2001,2.0221
Azerbaijan,AZE,2002,2.0082
Azerbaijan,AZE,2003,2.0396
Azerbaijan,AZE,2004,2.2041
Azerbaijan,AZE,2005,2.1704
Azerbaijan,AZE,2006,2.3714
Azerbaijan,AZE,2007,2.0148
Azerbaijan,AZE,2008,2.3508
Azerbaijan,AZE,2009,2.1054
Azerbaijan,AZE,2010,1.9893
Azerbaijan,AZE,2011,2.0801
Azerbaijan,AZE,2012,2.1407
Azerbaijan,AZE,2013,2.1241
Azerbaijan,AZE,2014,2.2303
Azerbaijan,AZE,2015,2.2793
Azerbaijan,AZE,2016,2.2091
Azerbaijan,AZE,2017,2.122
Azerbaijan,AZE,2018,2.1392
Azerbaijan,AZE,2019,2.309
Azerbaijan,AZE,2020,2.3084
Bahrain,BHR,1963,0.5348
Bahrain,BHR,1964,0.5221
Bahrain,BHR,1965,0.5083
Bahrain,BHR,1966,0.5922
Bahrain,BHR,1967,0.5793
Bahrain,BHR,1968,2.5747
Bahrain,BHR,1969,2.8809
Bahrain,BHR,1970,3.1582
Bahrain,BHR,1971,4.4405
Bahrain,BHR,1972,9.4658
Bahrain,BHR,1973,12.834
Bahrain,BHR,1974,15.0439
Bahrain,BHR,1975,14.97
Bahrain,BHR,1976,14.7337
Bahrain,BHR,1977,14.9741
Bahrain,BHR,1978,15.4091
Bahrain,BHR,1979,15.7261
Bahrain,BHR,1980,15.5459
Bahrain,BHR,1981,15.092
Bahrain,BHR,1982,16.0913
Bahrain,BHR,1983,16.5432
Bahrain,BHR,1984,16.717
Bahrain,BHR,1985,19.6466
Bahrain,BHR,1986,21.6301
Bahrain,BHR,1987,20.0118
Bahrain,BHR,1988,20.634
Bahrain,BHR,1989,20.7922
Bahrain,BHR,1990,21.0785
Bahrain,BHR,1991,19.493
Bahrain,BHR,1992,19.003
Bahrain,BHR,1993,23.3283
Bahrain,BHR,1994,22.2937
Bahrain,BHR,1995,23.1398
Bahrain,BHR,1996,23.2451
Bahrain,BHR,1997,24.363
Bahrain,BHR,1998,24.8905
Bahrain,BHR,1999,24.8664
Bahrain,BHR,2000,24.2903
Bahrain,BHR,2001,17.129
Bahrain,BHR,2002,17.1153
Bahrain,BHR,2003,16.6649
Bahrain,BHR,2004,16.2615
Bahrain,BHR,2005,16.0751
Bahrain,BHR,2006,16.2208
Bahrain,BHR,2007,20.1429
Bahrain,BHR,2008,20.6071
Bahrain,BHR,2009,20.3996
Bahrain,BHR,2010,19.7693
Bahrain,BHR,2011,19.0001
Bahrain,BHR,2012,18.7636
Bahrain,BHR,2013,19.9078
Bahrain,BHR,2014,21.2204
Bahrain,BHR,2015,20.5842
Bahrain,BHR,2016,19.0576
Bahrain,BHR,2017,18.7335
Bahrain,BHR,2018,18.1001
Bahrain,BHR,2019,18.4018
Bahrain,BHR,2020,18.1183
Bangladesh,BGD,1955,0.0002
Bangladesh,BGD,1956,0.001
Bangladesh,BGD,1957,0.0014
Bangladesh,BGD,1958,0.0016
Bangladesh,BGD,1959,0.0019
Bangladesh,BGD,1960,0.0027
Bangladesh,BGD,1961,0.0032
Bangladesh,BGD,1962,0.0039
Bangladesh,BGD,1963,0.0047
Bangladesh,BGD,1964,0.0057
Bangladesh,BGD,1965,0.0066
Bangladesh,BGD,1966,0.0071
Bangladesh,BGD,1967,0.008
Bangladesh,BGD,1968,0.0087
Bangladesh,BGD,1969,0.0107
Bangladesh,BGD,1970,0.0087
Bangladesh,BGD,1971,0.0091
Bangladesh,BGD,1972,0.0107
Bangladesh,BGD,1973,0.0169
Bangladesh,BGD,1974,0.0201
Bangladesh,BGD,1975,0.0138
Bangladesh,BGD,1976,0.0197
Bangladesh,BGD,1977,0.0215
Bangladesh,BGD,1978,0.0222
Bangladesh,BGD,1979,0.0247
Bangladesh,BGD,1980,0.0278
Bangladesh,BGD,1981,0.0298
Bangladesh,BGD,1982,0.0377
Bangladesh,BGD,1983,0.0409
Bangladesh,BGD,1984,0.0505
Bangladesh,BGD,1985,0.056
Bangladesh,BGD,1986,0.0615
Bangladesh,BGD,1987,0.062
Bangladesh,BGD,1988,0.0713
Bangladesh,BGD,1989,0.0736
Bangladesh,BGD,1990,0.0734
Bangladesh,BGD,1991,0.0858
Bangladesh,BGD,1992,0.089
Bangladesh,BGD,1993,0.0942
Bangladesh,BGD,1994,0.1018
Bangladesh,BGD,1995,0.1131
Bangladesh,BGD,1996,0.1147
Bangladesh,BGD,1997,0.1104
Bangladesh,BGD,1998,0.1168
Bangladesh,BGD,1999,0.1247
Bangladesh,BGD,2000,0.1322
Bangladesh,BGD,2001,0.1453
Bangladesh,BGD,2002,0.1501
Bangladesh,BGD,2003,0.1587
Bangladesh,BGD,2004,0.1685
Bangladesh,BGD,2005,0.1778
Bangladesh,BGD,2006,0.2005
Bangladesh,BGD,2007,0.2073
Bangladesh,BGD,2008,0.2233
Bangladesh,BGD,2009,0.2429
Bangladesh,BGD,2010,0.267
Bangladesh,BGD,2011,0.2655
Bangladesh,BGD,2012,0.2762
Bangladesh,BGD,2013,0.2837
Bangladesh,BGD,2014,0.2973
Bangladesh,BGD,2015,0.3119
Bangladesh,BGD,2016,0.339
Bangladesh,BGD,2017,0.3361
Bangladesh,BGD,2018,0.3308
Bangladesh,BGD,2019,0.3692
Bangladesh,BGD,2020,0.3596
Barbados,BRB,1947,0.0178
Barbados,BRB,1948,0.0177
Barbados,BRB,1949,0.0175
Barbados,BRB,1950,0.0174
Barbados,BRB,1951,0.034
Barbados,BRB,1952,0.0334
Barbados,BRB,1953,0.0329
Barbados,BRB,1954,0.0325
Barbados,BRB,1955,0.0323
Barbados,BRB,1956,0.0321
Barbados,BRB,1957,0.0311
Barbados,BRB,1958,0.0311
Barbados,BRB,1959,0.0311
Barbados,BRB,1960,0.0159
Barbados,BRB,1961,0.031
Barbados,BRB,1962,0.0311
Barbados,BRB,1963,0.0314
Barbados,BRB,1964,0.0306
Barbados,BRB,1965,0.0311
Barbados,BRB,1966,0.031
Barbados,BRB,1967,0.0306
Barbados,BRB,1968,0.0306
Barbados,BRB,1969,0.0306
Barbados,BRB,1970,0.0304
Barbados,BRB,1971,0.0303
Barbados,BRB,1972,0.0152
Barbados,BRB,1973,0.0301
Barbados,BRB,1974,0.015
Barbados,BRB,1975,0.0149
Barbados,BRB,1976,0.0298
Barbados,BRB,1977,0.0296
Barbados,BRB,1978,0.0732
Barbados,BRB,1979,0.088
Barbados,BRB,1980,0.1016
Barbados,BRB,1981,0.0579
Barbados,BRB,1982,0.0717
Barbados,BRB,1983,0.0858
Barbados,BRB,1984,0.1441
Barbados,BRB,1985,0.1859
Barbados,BRB,1986,0.1995
Barbados,BRB,1987,0.1698
Barbados,BRB,1988,0.1981
Barbados,BRB,1989,0.2114
Barbados,BRB,1990,0.1966
Barbados,BRB,1991,0.1679
Barbados,BRB,1992,0.1394
Barbados,BRB,1993,0.1393
Barbados,BRB,1994,0.1383
Barbados,BRB,1995,0.124
Barbados,BRB,1996,0.1098
Barbados,BRB,1997,0.1366
Barbados,BRB,1998,0.1224
Barbados,BRB,1999,0.1626
Barbados,BRB,2000,0.1349
Barbados,BRB,2001,0.1079
Barbados,BRB,2002,0.1072
Barbados,BRB,2003,0.1065
Barbados,BRB,2004,0.1065
Barbados,BRB,2005,0.1061
Barbados,BRB,2006,0.132
Barbados,BRB,2007,0.1315
Barbados,BRB,2008,0.1178
Barbados,BRB,2009,0.117
Barbados,BRB,2010,0.1039
Barbados,BRB,2011,0.1162
Barbados,BRB,2012,0.1288
Barbados,BRB,2013,0.1547
Barbados,BRB,2014,0.0903
Barbados,BRB,2015,0.1156
Barbados,BRB,2016,0.1154
Barbados,BRB,2017,0.1152
Barbados,BRB,2018,0.1667
Barbados,BRB,2019,0.2005
Barbados,BRB,2020,0.1882
Belarus,BLR,1921,0.0001
Belarus,BLR,1922,0.0001
Belarus,BLR,1923,0.0001
Belarus,BLR,1924,0.0007
Belarus,BLR,1925,0.0011
Belarus,BLR,1926,0.0015
Belarus,BLR,1927,0.0016
Belarus,BLR,1928,0.0018
Belarus,BLR,1929,0.0021
Belarus,BLR,1930,0.0021
Belarus,BLR,1931,0.0034
Belarus,BLR,1932,0.0046
Belarus,BLR,1933,0.0057
Belarus,BLR,1934,0.0077
Belarus,BLR,1935,0.0094
Belarus,BLR,1936,0.012
Belarus,BLR,1937,0.0125
Belarus,BLR,1938,0.0125
Belarus,BLR,1939,0.0124
Belarus,BLR,1940,0.0198
Belarus,BLR,1945,0.0218
Belarus,BLR,1946,0.0244
Belarus,BLR,1947,0.0294
Belarus,BLR,1948,0.0313
Belarus,BLR,1949,0.0317
Belarus,BLR,1950,0.0414
Belarus,BLR,1951,0.0451
Belarus,BLR,1952,0.0447
Belarus,BLR,1953,0.0467
Belarus,BLR,1954,0.0503
Belarus,BLR,1955,0.0589
Belarus,BLR,1956,0.0759
Belarus,BLR,1957,0.1143
Belarus,BLR,1958,0.1622
Belarus,BLR,1959,0.1983
Belarus,BLR,1960,0.2403
Belarus,BLR,1961,0.2967
Belarus,BLR,1962,0.3481
Belarus,BLR,1963,0.4146
Belarus,BLR,1964,0.494
Belarus,BLR,1965,0.5618
Belarus,BLR,1966,0.6099
Belarus,BLR,1967,0.6414
Belarus,BLR,1968,0.6699
Belarus,BLR,1969,0.6958
Belarus,BLR,1970,0.628
Belarus,BLR,1971,0.6973
Belarus,BLR,1972,0.7125
Belarus,BLR,1973,0.7309
Belarus,BLR,1974,0.7513
Belarus,BLR,1975,0.8091
Belarus,BLR,1976,0.8895
Belarus,BLR,1977,0.9445
Belarus,BLR,1978,0.9588
Belarus,BLR,1979,1.016
Belarus,BLR,1980,1.0647
Belarus,BLR,1981,1.1037
Belarus,BLR,1982,1.1693
Belarus,BLR,1983,1.2545
Belarus,BLR,1984,1.3717
Belarus,BLR,1985,1.5633
Belarus,BLR,1986,1.4837
Belarus,BLR,1987,1.829
Belarus,BLR,1988,2.1332
Belarus,BLR,1989,2.2016
Belarus,BLR,1990,2.7092
Belarus,BLR,1991,2.339
Belarus,BLR,1992,3.0748
Belarus,BLR,1993,2.8082
Belarus,BLR,1994,2.4344
Belarus,BLR,1995,2.35
Belarus,BLR,1996,2.472
Belarus,BLR,1997,2.7934
Belarus,BLR,1998,2.7647
Belarus,BLR,1999,2.8829
Belarus,BLR,2000,3.1607
Belarus,BLR,2001,3.2255
Belarus,BLR,2002,3.2835
Belarus,BLR,2003,3.4698
Belarus,BLR,2004,3.7803
Belarus,BLR,2005,3.867
Belarus,BLR,2006,3.9319
Belarus,BLR,2007,3.9943
Belarus,BLR,2008,4.0871
Belarus,BLR,2009,3.3732
Belarus,BLR,2010,4.1973
Belarus,BLR,2011,3.9695
Belarus,BLR,2012,3.9096
Belarus,BLR,2013,3.9157
Belarus,BLR,2014,3.88
Belarus,BLR,2015,3.5973
Belarus,BLR,2016,3.5874
Belarus,BLR,2017,3.6665
Belarus,BLR,2018,3.8879
Belarus,BLR,2019,3.8593
Belarus,BLR,2020,3.5988
Belgium,BEL,1950,0.0008
Belgium,BEL,1951,0.0034
Belgium,BEL,1952,0.0067
Belgium,BEL,1953,0.0079
Belgium,BEL,1954,0.0062
Belgium,BEL,1955,0.0087
Belgium,BEL,1956,0.0102
Belgium,BEL,1957,0.0118
Belgium,BEL,1958,0.0117
Belgium,BEL,1959,0.0101
Belgium,BEL,1960,0.0068
Belgium,BEL,1961,0.0075
Belgium,BEL,1962,0.0083
Belgium,BEL,1963,0.0075
Belgium,BEL,1964,0.0078
Belgium,BEL,1965,0.0101
Belgium,BEL,1966,0.0212
Belgium,BEL,1967,0.0973
Belgium,BEL,1968,0.2501
Belgium,BEL,1969,0.516
Belgium,BEL,1970,0.8137
Belgium,BEL,1971,1.1193
Belgium,BEL,1972,1.4028
Belgium,BEL,1973,1.6852
Belgium,BEL,1974,1.9649
Belgium,BEL,1975,1.9089
Belgium,BEL,1976,2.0331
Belgium,BEL,1977,2.0039
Belgium,BEL,1978,1.9827
Belgium,BEL,1979,2.1628
Belgium,BEL,1980,2.0661
Belgium,BEL,1981,1.9035
Belgium,BEL,1982,1.5698
Belgium,BEL,1983,1.6462
Belgium,BEL,1984,1.6973
Belgium,BEL,1985,1.6911
Belgium,BEL,1986,1.358
Belgium,BEL,1987,1.5184
Belgium,BEL,1988,1.4962
Belgium,BEL,1989,1.6591
Belgium,BEL,1990,1.9833
Belgium,BEL,1991,2.1532
Belgium,BEL,1992,2.2032
Belgium,BEL,1993,2.294
Belgium,BEL,1994,2.3332
Belgium,BEL,1995,2.5824
Belgium,BEL,1996,2.8617
Belgium,BEL,1997,2.7133
Belgium,BEL,1998,3.015
Belgium,BEL,1999,3.2213
Belgium,BEL,2000,3.2288
Belgium,BEL,2001,3.1919
Belgium,BEL,2002,3.2085
Belgium,BEL,2003,3.3585
Belgium,BEL,2004,3.338
Belgium,BEL,2005,3.3793
Belgium,BEL,2006,3.3324
Belgium,BEL,2007,3.3314
Belgium,BEL,2008,3.3112
Belgium,BEL,2009,3.3593
Belgium,BEL,2010,3.6886
Belgium,BEL,2011,3.1392
Belgium,BEL,2012,3.1496
Belgium,BEL,2013,3.1625
Belgium,BEL,2014,2.7632
Belgium,BEL,2015,2.9965
Belgium,BEL,2016,3.0323
Belgium,BEL,2017,3.073
Belgium,BEL,2018,3.1509
Belgium,BEL,2019,3.1435
Belgium,BEL,2020,3.0605
Belize,BLZ,2010,0.0343
Belize,BLZ,2011,0.0333
Belize,BLZ,2012,0.0217
Belize,BLZ,2013,0.0106
Belize,BLZ,2014,0.0105
Belize,BLZ,2015,0.0102
Belize,BLZ,2016,0.01
Belize,BLZ,2017,0.0098
Belize,BLZ,2018,0.0096
Belize,BLZ,2019,0.0247
Belize,BLZ,2020,0.018
Benin,BEN,2013,0.0022
Benin,BEN,2014,0.0053
Benin,BEN,2015,0.0055
Benin,BEN,2016,0.0003
Benin,BEN,2017,0.0066
Benin,BEN,2018,0.0032
Benin,BEN,2019,0.0032
Benin,BEN,2020,0.0033
Bolivia,BOL,1955,0.0033
Bolivia,BOL,1956,0.0033
Bolivia,BOL,1957,0.0042
Bolivia,BOL,1958,0.0031
Bolivia,BOL,1959,0.0031
Bolivia,BOL,1960,0.003
Bolivia,BOL,1961,0.0226
Bolivia,BOL,1962,0.0212
Bolivia,BOL,1963,0.0217
Bolivia,BOL,1964,0.0231
Bolivia,BOL,1965,0.0263
Bolivia,BOL,1966,0.032
Bolivia,BOL,1967,0.0331
Bolivia,BOL,1968,0.0299
Bolivia,BOL,1969,0.0433
Bolivia,BOL,1970,0.0139
Bolivia,BOL,1971,0.0152
Bolivia,BOL,1972,0.0211
Bolivia,BOL,1973,0.0245
Bolivia,BOL,1974,0.0584
Bolivia,BOL,1975,0.0498
Bolivia,BOL,1976,0.0594
Bolivia,BOL,1977,0.0645
Bolivia,BOL,1978,0.1206
Bolivia,BOL,1979,0.1242
Bolivia,BOL,1980,0.1194
Bolivia,BOL,1981,0.1183
Bolivia,BOL,1982,0.1146
Bolivia,BOL,1983,0.1019
Bolivia,BOL,1984,0.0769
Bolivia,BOL,1985,0.0682
Bolivia,BOL,1986,0.0732
Bolivia,BOL,1987,0.0938
Bolivia,BOL,1988,0.0902
Bolivia,BOL,1989,0.1287
Bolivia,BOL,1990,0.2092
Bolivia,BOL,1991,0.2148
Bolivia,BOL,1992,0.2543
Bolivia,BOL,1993,0.257
Bolivia,BOL,1994,0.2955
Bolivia,BOL,1995,0.3216
Bolivia,BOL,1996,0.3985
Bolivia,BOL,1997,0.4713
Bolivia,BOL,1998,0.3951
Bolivia,BOL,1999,0.4176
Bolivia,BOL,2000,0.3221
Bolivia,BOL,2001,0.2835
Bolivia,BOL,2002,0.2925
Bolivia,BOL,2003,0.3411
Bolivia,BOL,2004,0.347
Bolivia,BOL,2005,0.4008
Bolivia,BOL,2006,0.4474
Bolivia,BOL,2007,0.483
Bolivia,BOL,2008,0.5181
Bolivia,BOL,2009,0.5575
Bolivia,BOL,2010,0.6115
Bolivia,BOL,2011,0.6621
Bolivia,BOL,2012,0.6779
Bolivia,BOL,2013,0.6968
Bolivia,BOL,2014,0.7652
Bolivia,BOL,2015,0.7574
Bolivia,BOL,2016,0.8295
Bolivia,BOL,2017,0.8239
Bolivia,BOL,2018,0.8235
Bolivia,BOL,2019,0.8091
Bolivia,BOL,2020,0.6588
Bosnia and Herzegovina,BIH,1929,0.0001
Bosnia and Herzegovina,BIH,1930,0.0002
Bosnia and Herzegovina,BIH,1931,0.0002
Bosnia and Herzegovina,BIH,1932,0.0001
Bosnia and Herzegovina,BIH,1936,0.0001
Bosnia and Herzegovina,BIH,1937,0.0001
Bosnia and Herzegovina,BIH,1938,0.0001
Bosnia and Herzegovina,BIH,1939,0.0001
Bosnia and Herzegovina,BIH,1945,0.0001
Bosnia and Herzegovina,BIH,1946,0.0002
Bosnia and Herzegovina,BIH,1947,0.0004
Bosnia and Herzegovina,BIH,1948,0.0003
Bosnia and Herzegovina,BIH,1949,0.0003
Bosnia and Herzegovina,BIH,1950,0.0014
Bosnia and Herzegovina,BIH,1951,0.0011
Bosnia and Herzegovina,BIH,1952,0.0012
Bosnia and Herzegovina,BIH,1953,0.0023
Bosnia and Herzegovina,BIH,1954,0.0023
Bosnia and Herzegovina,BIH,1955,0.0028
Bosnia and Herzegovina,BIH,1956,0.0031
Bosnia and Herzegovina,BIH,1957,0.0034
Bosnia and Herzegovina,BIH,1958,0.0036
Bosnia and Herzegovina,BIH,1959,0.0038
Bosnia and Herzegovina,BIH,1960,0.0042
Bosnia and Herzegovina,BIH,1961,0.0048
Bosnia and Herzegovina,BIH,1962,0.0049
Bosnia and Herzegovina,BIH,1963,0.006
Bosnia and Herzegovina,BIH,1964,0.0082
Bosnia and Herzegovina,BIH,1965,0.012
Bosnia and Herzegovina,BIH,1966,0.0129
Bosnia and Herzegovina,BIH,1967,0.0156
Bosnia and Herzegovina,BIH,1968,0.0201
Bosnia and Herzegovina,BIH,1969,0.0254
Bosnia and Herzegovina,BIH,1970,0.0344
Bosnia and Herzegovina,BIH,1971,0.0386
Bosnia and Herzegovina,BIH,1972,0.0473
Bosnia and Herzegovina,BIH,1973,0.0552
Bosnia and Herzegovina,BIH,1974,0.059
Bosnia and Herzegovina,BIH,1975,0.058
Bosnia and Herzegovina,BIH,1976,0.0618
Bosnia and Herzegovina,BIH,1977,0.0685
Bosnia and Herzegovina,BIH,1978,0.0788
Bosnia and Herzegovina,BIH,1979,0.0948
Bosnia and Herzegovina,BIH,1980,0.1197
Bosnia and Herzegovina,BIH,1981,0.1192
Bosnia and Herzegovina,BIH,1982,0.1316
Bosnia and Herzegovina,BIH,1983,0.132
Bosnia and Herzegovina,BIH,1984,0.1502
Bosnia and Herzegovina,BIH,1985,0.1514
Bosnia and Herzegovina,BIH,1986,0.1586
Bosnia and Herzegovina,BIH,1987,0.1774
Bosnia and Herzegovina,BIH,1988,0.18
Bosnia and Herzegovina,BIH,1989,0.1892
Bosnia and Herzegovina,BIH,1990,0.1769
Bosnia and Herzegovina,BIH,1991,0.1708
Bosnia and Herzegovina,BIH,1992,0.1861
Bosnia and Herzegovina,BIH,1993,0.0656
Bosnia and Herzegovina,BIH,1994,0.0818
Bosnia and Herzegovina,BIH,1995,0.0736
Bosnia and Herzegovina,BIH,1996,0.1257
Bosnia and Herzegovina,BIH,1997,0.0755
Bosnia and Herzegovina,BIH,1998,0.0863
Bosnia and Herzegovina,BIH,1999,0.0881
Bosnia and Herzegovina,BIH,2000,0.1221
Bosnia and Herzegovina,BIH,2001,0.08
Bosnia and Herzegovina,BIH,2002,0.075
Bosnia and Herzegovina,BIH,2003,0.0984
Bosnia and Herzegovina,BIH,2004,0.1548
Bosnia and Herzegovina,BIH,2005,0.1839
Bosnia and Herzegovina,BIH,2006,0.1936
Bosnia and Herzegovina,BIH,2007,0.2045
Bosnia and Herzegovina,BIH,2008,0.203
Bosnia and Herzegovina,BIH,2009,0.1167
Bosnia and Herzegovina,BIH,2010,0.1236
Bosnia and Herzegovina,BIH,2011,0.1421
Bosnia and Herzegovina,BIH,2012,0.1331
Bosnia and Herzegovina,BIH,2013,0.1055
Bosnia and Herzegovina,BIH,2014,0.1
Bosnia and Herzegovina,BIH,2015,0.1186
Bosnia and Herzegovina,BIH,2016,0.1245
Bosnia and Herzegovina,BIH,2017,0.1367
Bosnia and Herzegovina,BIH,2018,0.1367
Bosnia and Herzegovina,BIH,2019,0.1416
Bosnia and Herzegovina,BIH,2020,0.1412
Botswana,BWA,2015,0.0017
Brazil,BRA,1942,0.0001
Brazil,BRA,1943,0.0002
Brazil,BRA,1944,0.0002
Brazil,BRA,1945,0.0001
Brazil,BRA,1946,0.0004
Brazil,BRA,1947,0.0001
Brazil,BRA,1948,0.0001
Brazil,BRA,1949,0.0002
Brazil,BRA,1950,0.0001
Brazil,BRA,1951,0.0001
Brazil,BRA,1952,0.0001
Brazil,BRA,1953,0.0001
Brazil,BRA,1954,0.0002
Brazil,BRA,1955,0.0002
Brazil,BRA,1956,0.0003
Brazil,BRA,1957,0.0005
Brazil,BRA,1958,0.001
Brazil,BRA,1959,0.0013
Brazil,BRA,1960,0.0016
Brazil,BRA,1961,0.0015
Brazil,BRA,1962,0.0014
Brazil,BRA,1963,0.0021
Brazil,BRA,1964,0.002
Brazil,BRA,1965,0.0023
Brazil,BRA,1966,0.0029
Brazil,BRA,1967,0.0029
Brazil,BRA,1968,0.0026
Brazil,BRA,1969,0.0025
Brazil,BRA,1970,0.0016
Brazil,BRA,1971,0.0026
Brazil,BRA,1972,0.0028
Brazil,BRA,1973,0.0037
Brazil,BRA,1974,0.0066
Brazil,BRA,1975,0.0073
Brazil,BRA,1976,0.0083
Brazil,BRA,1977,0.0101
Brazil,BRA,1978,0.0129
Brazil,BRA,1979,0.0138
Brazil,BRA,1980,0.0156
Brazil,BRA,1981,0.0136
Brazil,BRA,1982,0.0188
Brazil,BRA,1983,0.0261
Brazil,BRA,1984,0.0315
Brazil,BRA,1985,0.0369
Brazil,BRA,1986,0.0433
Brazil,BRA,1987,0.0471
Brazil,BRA,1988,0.0476
Brazil,BRA,1989,0.0499
Brazil,BRA,1990,0.0502
Brazil,BRA,1991,0.0484
Brazil,BRA,1992,0.0518
Brazil,BRA,1993,0.0557
Brazil,BRA,1994,0.0564
Brazil,BRA,1995,0.0593
Brazil,BRA,1996,0.0644
Brazil,BRA,1997,0.0709
Brazil,BRA,1998,0.0731
Brazil,BRA,1999,0.0816
Brazil,BRA,2000,0.1055
Brazil,BRA,2001,0.1308
Brazil,BRA,2002,0.1632
Brazil,BRA,2003,0.1701
Brazil,BRA,2004,0.2077
Brazil,BRA,2005,0.2129
Brazil,BRA,2006,0.2235
Brazil,BRA,2007,0.2275
Brazil,BRA,2008,0.2672
Brazil,BRA,2009,0.2113
Brazil,BRA,2010,0.2813
Brazil,BRA,2011,0.2688
Brazil,BRA,2012,0.3181
Brazil,BRA,2013,0.3716
Brazil,BRA,2014,0.4009
Brazil,BRA,2015,0.3935
Brazil,BRA,2016,0.3379
Brazil,BRA,2017,0.3401
Brazil,BRA,2018,0.3218
Brazil,BRA,2019,0.318
Brazil,BRA,2020,0.2838
Brunei,BRN,1933,0.1076
Brunei,BRN,1934,1.2509
Brunei,BRN,1935,0.7073
Brunei,BRN,1936,1.469
Brunei,BRN,1937,4.1765
Brunei,BRN,1938,4.6001
Brunei,BRN,1939,5.644
Brunei,BRN,1940,7.0888
Brunei,BRN,1941,1.4633
Brunei,BRN,1946,1.2274
Brunei,BRN,1947,1.135
Brunei,BRN,1948,1.5366
Brunei,BRN,1949,25.1919
Brunei,BRN,1950,5.4187
Brunei,BRN,1951,5.2514
Brunei,BRN,1952,5.0318
Brunei,BRN,1953,4.6993
Brunei,BRN,1954,4.5611
Brunei,BRN,1955,4.221
Brunei,BRN,1956,4.009
Brunei,BRN,1957,3.7476
Brunei,BRN,1958,4.0088
Brunei,BRN,1959,3.815
Brunei,BRN,1960,3.722
Brunei,BRN,1961,3.2118
Brunei,BRN,1962,3.3084
Brunei,BRN,1963,3.212
Brunei,BRN,1964,2.7344
Brunei,BRN,1965,3.1502
Brunei,BRN,1966,2.6983
Brunei,BRN,1967,2.6287
Brunei,BRN,1968,2.4241
