Entity,Code,Year,Annual CO2 emissions from coal (per capita)
Asia (excl. China & India),,1869,0.012
Asia (excl. China & India),,1870,0.0107
Asia (excl. China & India),,1871,0.0144
Asia (excl. China & India),,1872,0.0155
Asia (excl. China & India),,1873,0.0139
Asia (excl. China & India),,1874,0.0249
Asia (excl. China & India),,1875,0.0413
Asia (excl. China & India),,1876,0.0414
Asia (excl. China & India),,1877,0.0415
Asia (excl. China & India),,1878,0.0516
Asia (excl. China & India),,1879,0.0542
Asia (excl. China & India),,1880,0.0581
Asia (excl. China & India),,1881,0.0603
Asia (excl. China & India),,1882,0.06
Asia (excl. China & India),,1883,0.0653
Asia (excl. China & India),,1884,0.0677
Asia (excl. China & India),,1885,0.0743
Asia (excl. China & India),,1886,0.0761
Asia (excl. China & India),,1887,0.0907
Asia (excl. China & India),,1888,0.1002
Asia (excl. China & India),,1889,0.0795
Asia (excl. China & India),,1890,0.0833
Asia (excl. China & India),,1891,0.0974
Asia (excl. China & India),,1892,0.092
Asia (excl. China & India),,1893,0.1005
Asia (excl. China & India),,1894,0.1187
Asia (excl. China & India),,1895,0.1298
Asia (excl. China & India),,1896,0.1335
Asia (excl. China & India),,1897,0.1413
Asia (excl. China & India),,1898,0.1753
Asia (excl. China & India),,1899,0.182
Asia (excl. China & India),,1900,0.1996
Asia (excl. China & India),,1901,0.2248
Asia (excl. China & India),,1902,0.2331
Asia (excl. China & India),,1903,0.2407
Asia (excl. China & India),,1904,0.2667
Asia (excl. China & India),,1905,0.2461
Asia (excl. China & India),,1906,0.2741
Asia (excl. China & India),,1907,0.2991
Asia (excl. China & India),,1908,0.3117
Asia (excl. China & India),,1909,0.2922
Asia (excl. China & India),,1910,0.3004
Asia (excl. China & India),,1911,0.3137
Asia (excl. China & India),,1912,0.3407
Asia (excl. China & India),,1913,0.3721
Asia (excl. China & India),,1914,0.3818
Asia (excl. China & India),,1915,0.3437
Asia (excl. China & India),,1916,0.376
Asia (excl. China & India),,1917,0.4567
Asia (excl. China & India),,1918,0.4175
Asia (excl. China & India),,1919,0.459
Asia (excl. China & India),,1920,0.436
Asia (excl. China & India),,1921,0.3965
Asia (excl. China & India),,1922,0.4209
Asia (excl. China & India),,1923,0.4466
Asia (excl. China & India),,1924,0.4739
Asia (excl. China & India),,1925,0.4857
Asia (excl. China & India),,1926,0.4977
Asia (excl. China & India),,1927,0.5272
Asia (excl. China & India),,1928,0.505
Asia (excl. China & India),,1929,0.514
Asia (excl. China & India),,1930,0.4792
Asia (excl. China & India),,1931,0.4088
Asia (excl. China & India),,1932,0.4099
Asia (excl. China & India),,1933,0.465
Asia (excl. China & India),,1934,0.5195
Asia (excl. China & India),,1935,0.5449
Asia (excl. China & India),,1936,0.5915
Asia (excl. China & India),,1937,0.6166
Asia (excl. China & India),,1938,0.6445
Asia (excl. China & India),,1939,0.6413
Asia (excl. China & India),,1940,0.7682
Asia (excl. China & India),,1941,0.7367
Asia (excl. China & India),,1942,0.6893
Asia (excl. China & India),,1943,0.6585
Asia (excl. China & India),,1944,0.6343
Asia (excl. China & India),,1945,0.3835
Asia (excl. China & India),,1946,0.2594
Asia (excl. China & India),,1947,0.3055
Asia (excl. China & India),,1948,0.3635
Asia (excl. China & India),,1949,0.3851
Asia (excl. China & India),,1950,0.3761
Asia (excl. China & India),,1951,0.4183
Asia (excl. China & India),,1952,0.4299
Asia (excl. China & India),,1953,0.4392
Asia (excl. China & India),,1954,0.4354
Asia (excl. China & India),,1955,0.4374
Asia (excl. China & India),,1956,0.468
Asia (excl. China & India),,1957,0.5016
Asia (excl. China & India),,1958,0.4922
Asia (excl. China & India),,1959,0.4966
Asia (excl. China & India),,1960,0.5234
Asia (excl. China & India),,1961,0.5512
Asia (excl. China & India),,1962,0.5465
Asia (excl. China & India),,1963,0.5526
Asia (excl. China & India),,1964,0.5649
Asia (excl. China & India),,1965,0.58
Asia (excl. China & India),,1966,0.5898
Asia (excl. China & India),,1967,0.6004
Asia (excl. China & India),,1968,0.6168
Asia (excl. China & India),,1969,0.6412
Asia (excl. China & India),,1970,0.662
Asia (excl. China & India),,1971,0.665
Asia (excl. China & India),,1972,0.625
Asia (excl. China & India),,1973,0.6486
Asia (excl. China & India),,1974,0.6625
Asia (excl. China & India),,1975,0.649
Asia (excl. China & India),,1976,0.6428
Asia (excl. China & India),,1977,0.6398
Asia (excl. China & India),,1978,0.584
Asia (excl. China & India),,1979,0.6111
Asia (excl. China & India),,1980,0.6531
Asia (excl. China & India),,1981,0.6636
Asia (excl. China & India),,1982,0.6655
Asia (excl. China & India),,1983,0.6667
Asia (excl. China & India),,1984,0.7186
Asia (excl. China & India),,1985,0.7742
Asia (excl. China & India),,1986,0.7841
Asia (excl. China & India),,1987,0.7938
Asia (excl. China & India),,1988,0.8467
Asia (excl. China & India),,1989,0.8323
Asia (excl. China & India),,1990,0.7771
Asia (excl. China & India),,1991,0.7758
Asia (excl. China & India),,1992,0.7424
Asia (excl. China & India),,1993,0.7256
Asia (excl. China & India),,1994,0.6992
Asia (excl. China & India),,1995,0.6956
Asia (excl. China & India),,1996,0.7148
Asia (excl. China & India),,1997,0.726
Asia (excl. China & India),,1998,0.7008
Asia (excl. China & India),,1999,0.7095
Asia (excl. China & India),,2000,0.79
Asia (excl. China & India),,2001,0.8054
Asia (excl. China & India),,2002,0.83
Asia (excl. China & India),,2003,0.8819
Asia (excl. China & India),,2004,0.9018
Asia (excl. China & India),,2005,0.9211
Asia (excl. China & India),,2006,0.9465
Asia (excl. China & India),,2007,0.9976
Asia (excl. China & India),,2008,0.984
Asia (excl. China & India),,2009,0.9693
Asia (excl. China & India),,2010,1.0358
Asia (excl. China & India),,2011,1.0637
Asia (excl. China & India),,2012,1.0832
Asia (excl. China & India),,2013,1.0732
Asia (excl. China & India),,2014,1.0902
Asia (excl. China & India),,2015,1.1033
Asia (excl. China & India),,2016,1.0955
Asia (excl. China & India),,2017,1.1349
Asia (excl. China & India),,2018,1.1627
Asia (excl. China & India),,2019,1.2277
Asia (excl. China & India),,2020,1.1703
Australia,AUS,1860,0.2161
Australia,AUS,1861,0.3771
Australia,AUS,1862,0.2533
Australia,AUS,1863,0.2765
Australia,AUS,1864,0.1799
Australia,AUS,1865,0.2754
Australia,AUS,1866,0.442
Australia,AUS,1867,0.5514
Australia,AUS,1868,0.4391
Australia,AUS,1869,0.3738
Australia,AUS,1870,0.3415
Australia,AUS,1871,0.3841
Australia,AUS,1872,0.3835
Australia,AUS,1873,0.4611
Australia,AUS,1874,0.4629
Australia,AUS,1875,0.4215
Australia,AUS,1876,0.4638
Australia,AUS,1877,0.5203
Australia,AUS,1878,0.4622
Australia,AUS,1879,0.6786
Australia,AUS,1880,1.002
Australia,AUS,1881,0.7791
Australia,AUS,1882,0.8595
Australia,AUS,1883,1.0013
Australia,AUS,1884,1.0258
Australia,AUS,1885,1.1196
Australia,AUS,1886,1.0749
Australia,AUS,1887,1.0912
Australia,AUS,1888,1.2262
Australia,AUS,1889,1.1542
Australia,AUS,1890,1.1623
Australia,AUS,1891,1.2817
Australia,AUS,1892,1.2993
Australia,AUS,1893,1.2182
Australia,AUS,1894,1.3155
Australia,AUS,1895,1.36
Australia,AUS,1896,1.3097
Australia,AUS,1897,1.4208
Australia,AUS,1898,1.5738
Australia,AUS,1899,1.5602
Australia,AUS,1900,2.7202
Australia,AUS,1901,2.9838
Australia,AUS,1902,2.9576
Australia,AUS,1903,2.8518
Australia,AUS,1904,2.8911
Australia,AUS,1905,2.9697
Australia,AUS,1906,3.4938
Australia,AUS,1907,3.7035
Australia,AUS,1908,3.9576
Australia,AUS,1909,3.368
Australia,AUS,1910,4.0278
Australia,AUS,1911,4.3639
Australia,AUS,1912,4.6252
Australia,AUS,1913,4.8834
Australia,AUS,1914,5.233
Australia,AUS,1915,4.5664
Australia,AUS,1916,3.9581
Australia,AUS,1917,4.1791
Australia,AUS,1918,4.5252
Australia,AUS,1919,4.2034
Australia,AUS,1920,4.8787
Australia,AUS,1921,4.3053
Australia,AUS,1922,4.441
Australia,AUS,1923,4.4486
Australia,AUS,1924,4.7557
Australia,AUS,1925,4.8678
Australia,AUS,1926,4.7124
Australia,AUS,1927,4.7972
Australia,AUS,1928,4.2212
Australia,AUS,1929,3.7327
Australia,AUS,1930,3.4234
Australia,AUS,1931,3.0173
Australia,AUS,1932,3.1197
Australia,AUS,1933,3.2772
Australia,AUS,1934,3.4118
Australia,AUS,1935,3.7534
Australia,AUS,1936,3.9862
Australia,AUS,1937,4.2137
Australia,AUS,1938,4.0851
Australia,AUS,1939,4.6173
Australia,AUS,1940,4.1172
Australia,AUS,1941,4.8448
Australia,AUS,1942,5.0565
Australia,AUS,1943,4.7798
Australia,AUS,1944,4.5952
Australia,AUS,1945,4.3032
Australia,AUS,1946,4.5897
Australia,AUS,1947,4.8405
Australia,AUS,1948,4.8067
Australia,AUS,1949,4.6247
Australia,AUS,1950,5.3894
Australia,AUS,1951,5.4889
Australia,AUS,1952,5.4714
Australia,AUS,1953,5.4921
Australia,AUS,1954,5.7006
Australia,AUS,1955,5.5913
Australia,AUS,1956,5.468
Australia,AUS,1957,5.3847
Australia,AUS,1958,5.3683
Australia,AUS,1959,5.6527
Australia,AUS,1960,5.7535
Australia,AUS,1961,5.7415
Australia,AUS,1962,5.7769
Australia,AUS,1963,5.8762
Australia,AUS,1964,6.0669
Australia,AUS,1965,6.2811
Australia,AUS,1966,6.1587
Australia,AUS,1967,6.3368
Australia,AUS,1968,6.2694
Australia,AUS,1969,6.2287
Australia,AUS,1970,5.8073
Australia,AUS,1971,5.6979
Australia,AUS,1972,5.8695
Australia,AUS,1973,5.9347
Australia,AUS,1974,6.2623
Australia,AUS,1975,6.3124
Australia,AUS,1976,6.3772
Australia,AUS,1977,6.825
Australia,AUS,1978,7.3041
Australia,AUS,1979,7.4457
Australia,AUS,1980,8.0877
Australia,AUS,1981,8.1979
Australia,AUS,1982,8.243
Australia,AUS,1983,8.0482
Australia,AUS,1984,8.2958
Australia,AUS,1985,8.6627
Australia,AUS,1986,8.4471
Australia,AUS,1987,9.1079
Australia,AUS,1988,9.1478
Australia,AUS,1989,9.68
Australia,AUS,1990,8.4016
Australia,AUS,1991,8.5697
Australia,AUS,1992,8.6773
Australia,AUS,1993,8.5992
Australia,AUS,1994,8.69
Australia,AUS,1995,8.7401
Australia,AUS,1996,8.9427
Australia,AUS,1997,9.3132
Australia,AUS,1998,9.6871
Australia,AUS,1999,9.8399
Australia,AUS,2000,9.8435
Australia,AUS,2001,9.9942
Australia,AUS,2002,10.0033
Australia,AUS,2003,10.0622
Australia,AUS,2004,10.2765
Australia,AUS,2005,9.9835
Australia,AUS,2006,10.0818
Australia,AUS,2007,9.7873
Australia,AUS,2008,9.7231
Australia,AUS,2009,9.3395
Australia,AUS,2010,9.0388
Australia,AUS,2011,8.5564
Australia,AUS,2012,8.187
Australia,AUS,2013,7.4933
Australia,AUS,2014,7.2211
Australia,AUS,2015,7.3106
Australia,AUS,2016,7.4898
Australia,AUS,2017,7.1985
Australia,AUS,2018,6.8134
Australia,AUS,2019,6.5097
Australia,AUS,2020,6.2674
Austria,AUT,1807,0.0539
Austria,AUT,1819,0.0755
Austria,AUT,1820,0.099
Austria,AUT,1821,0.1061
Austria,AUT,1822,0.1077
Austria,AUT,1823,0.1018
Austria,AUT,1824,0.1162
Austria,AUT,1825,0.1167
Austria,AUT,1826,0.132
Austria,AUT,1827,0.1366
Austria,AUT,1828,0.1307
Austria,AUT,1829,0.1353
Austria,AUT,1830,0.1398
Austria,AUT,1831,0.135
Austria,AUT,1832,0.1436
Austria,AUT,1833,0.1194
Austria,AUT,1834,0.1625
Austria,AUT,1835,0.1748
Austria,AUT,1836,0.185
Austria,AUT,1837,0.1931
Austria,AUT,1838,0.231
Austria,AUT,1839,0.2863
Austria,AUT,1840,0.3143
Austria,AUT,1841,0.3527
Austria,AUT,1842,0.3877
Austria,AUT,1843,0.335
Austria,AUT,1844,0.4185
Austria,AUT,1845,0.4696
Austria,AUT,1846,0.5484
Austria,AUT,1847,0.5366
Austria,AUT,1848,0.5981
Austria,AUT,1849,0.5757
Austria,AUT,1850,0.5887
Austria,AUT,1851,0.5866
Austria,AUT,1852,0.7016
Austria,AUT,1853,0.7993
Austria,AUT,1854,0.782
Austria,AUT,1855,0.9047
Austria,AUT,1856,1.0273
Austria,AUT,1857,1.1748
Austria,AUT,1858,1.7341
Austria,AUT,1859,1.3946
Austria,AUT,1860,1.4518
Austria,AUT,1861,1.4962
Austria,AUT,1862,1.4804
Austria,AUT,1863,1.3605
Austria,AUT,1864,1.1646
Austria,AUT,1865,1.2214
Austria,AUT,1866,0.8126
Austria,AUT,1867,1.104
Austria,AUT,1868,1.3521
Austria,AUT,1869,1.4299
Austria,AUT,1870,1.6053
Austria,AUT,1871,2.1953
Austria,AUT,1872,2.1426
Austria,AUT,1873,2.2672
Austria,AUT,1874,1.9085
Austria,AUT,1875,1.6102
Austria,AUT,1876,1.6259
Austria,AUT,1877,1.447
Austria,AUT,1878,1.4244
Austria,AUT,1879,1.7505
Austria,AUT,1880,4.7129
Austria,AUT,1881,1.9776
Austria,AUT,1882,2.0316
Austria,AUT,1883,2.252
Austria,AUT,1884,2.16
Austria,AUT,1885,2.2503
Austria,AUT,1886,2.1069
Austria,AUT,1887,2.2661
Austria,AUT,1888,2.1849
Austria,AUT,1889,2.3273
Austria,AUT,1890,2.3416
Austria,AUT,1891,2.6623
Austria,AUT,1892,2.5429
Austria,AUT,1893,3.0916
Austria,AUT,1894,3.1488
Austria,AUT,1895,3.5192
Austria,AUT,1896,3.6871
Austria,AUT,1897,3.9409
Austria,AUT,1898,4.1467
Austria,AUT,1899,4.159
Austria,AUT,1900,4.6321
Austria,AUT,1901,4.6936
Austria,AUT,1902,4.2106
Austria,AUT,1903,4.1684
Austria,AUT,1904,4.3684
Austria,AUT,1905,4.5465
Austria,AUT,1906,5.3764
Austria,AUT,1907,6.6482
Austria,AUT,1908,9.2523
Austria,AUT,1909,6.6751
Austria,AUT,1910,8.9454
Austria,AUT,1911,7.4583
Austria,AUT,1912,7.844
Austria,AUT,1913,9.277
Austria,AUT,1914,7.5718
Austria,AUT,1915,5.4025
Austria,AUT,1916,1.3923
Austria,AUT,1917,0.5301
Austria,AUT,1918,0.5139
Austria,AUT,1919,0.4649
Austria,AUT,1920,2.202
Austria,AUT,1921,2.9331
Austria,AUT,1922,2.807
Austria,AUT,1923,2.6732
Austria,AUT,1924,2.991
Austria,AUT,1925,2.8212
Austria,AUT,1926,2.7431
Austria,AUT,1927,2.9538
Austria,AUT,1928,3.0399
Austria,AUT,1929,3.464
Austria,AUT,1930,2.6351
Austria,AUT,1931,2.5406
Austria,AUT,1932,2.118
Austria,AUT,1933,1.9533
Austria,AUT,1934,1.9094
Austria,AUT,1935,1.9165
Austria,AUT,1936,1.8618
Austria,AUT,1937,2.1119
Austria,AUT,1938,0.7885
Austria,AUT,1939,0.8229
Austria,AUT,1940,0.8433
Austria,AUT,1941,0.8243
Austria,AUT,1942,0.8191
Austria,AUT,1943,0.8617
Austria,AUT,1944,0.833
Austria,AUT,1945,0.4563
Austria,AUT,1946,1.4445
Austria,AUT,1947,2.1183
Austria,AUT,1948,2.9966
Austria,AUT,1949,3.2153
Austria,AUT,1950,2.5059
Austria,AUT,1951,2.7201
Austria,AUT,1952,2.5094
Austria,AUT,1953,2.4113
Austria,AUT,1954,2.6346
Austria,AUT,1955,2.7611
Austria,AUT,1956,2.8679
Austria,AUT,1957,2.9388
Austria,AUT,1958,2.6532
Austria,AUT,1959,2.4567
Austria,AUT,1960,2.5526
Austria,AUT,1961,2.4835
Austria,AUT,1962,2.5273
Austria,AUT,1963,2.7198
Austria,AUT,1964,2.6099
Austria,AUT,1965,2.4592
Austria,AUT,1966,2.2911
Austria,AUT,1967,2.1294
Austria,AUT,1968,2.0682
Austria,AUT,1969,2.0493
Austria,AUT,1970,2.3683
Austria,AUT,1971,1.9929
Austria,AUT,1972,2.0623
Austria,AUT,1973,2.0841
Austria,AUT,1974,2.1774
Austria,AUT,1975,1.9069
Austria,AUT,1976,1.8674
Austria,AUT,1977,1.6423
Austria,AUT,1978,1.6828
Austria,AUT,1979,1.895
Austria,AUT,1980,1.8647
Austria,AUT,1981,1.9253
Austria,AUT,1982,1.8585
Austria,AUT,1983,1.8934
Austria,AUT,1984,2.2154
Austria,AUT,1985,2.1874
Austria,AUT,1986,1.9311
Austria,AUT,1987,1.9372
Austria,AUT,1988,1.8653
Austria,AUT,1989,1.8012
Austria,AUT,1990,2.3484
Austria,AUT,1991,2.4058
Austria,AUT,1992,1.8371
Austria,AUT,1993,1.6819
Austria,AUT,1994,1.6932
Austria,AUT,1995,1.9303
Austria,AUT,1996,1.8793
Austria,AUT,1997,2.0112
Austria,AUT,1998,1.7045
Austria,AUT,1999,1.7234
Austria,AUT,2000,1.9522
Austria,AUT,2001,2.0455
Austria,AUT,2002,2.0575
Austria,AUT,2003,2.2044
Austria,AUT,2004,2.1621
Austria,AUT,2005,2.1641
Austria,AUT,2006,2.1562
Austria,AUT,2007,2.0996
Austria,AUT,2008,2.0414
Austria,AUT,2009,1.5327
Austria,AUT,2010,1.8432
Austria,AUT,2011,1.8713
Austria,AUT,2012,1.7274
Austria,AUT,2013,1.7485
Austria,AUT,2014,1.6021
Austria,AUT,2015,1.6561
Austria,AUT,2016,1.5245
Austria,AUT,2017,1.5899
Austria,AUT,2018,1.3824
Austria,AUT,2019,1.4526
Austria,AUT,2020,1.1331
Azerbaijan,AZE,1830,0.0003
Azerbaijan,AZE,1831,0.0003
Azerbaijan,AZE,1832,0.0002
Azerbaijan,AZE,1833,0.0002
Azerbaijan,AZE,1850,0.0013
Azerbaijan,AZE,1855,0.0038
Azerbaijan,AZE,1858,0.0052
Azerbaijan,AZE,1859,0.0054
Azerbaijan,AZE,1860,0.0032
Azerbaijan,AZE,1861,0.0046
Azerbaijan,AZE,1862,0.0039
Azerbaijan,AZE,1863,0.0031
Azerbaijan,AZE,1864,0.003
Azerbaijan,AZE,1865,0.0025
Azerbaijan,AZE,1866,0.0145
Azerbaijan,AZE,1867,0.0147
Azerbaijan,AZE,1868,0.0073
Azerbaijan,AZE,1869,0.0125
Azerbaijan,AZE,1870,0.0142
Azerbaijan,AZE,1871,0.025
Azerbaijan,AZE,1872,0.0245
Azerbaijan,AZE,1873,0.0131
Azerbaijan,AZE,1874,0.0129
Azerbaijan,AZE,1875,0.0112
Azerbaijan,AZE,1876,0.0107
Azerbaijan,AZE,1877,0.0078
Azerbaijan,AZE,1878,0.011
Azerbaijan,AZE,1879,0.0092
Azerbaijan,AZE,1880,0.011
Azerbaijan,AZE,1881,0.0086
Azerbaijan,AZE,1882,0.0087
Azerbaijan,AZE,1883,0.0102
Azerbaijan,AZE,1884,0.0067
Azerbaijan,AZE,1885,0.006
Azerbaijan,AZE,1886,0.006
Azerbaijan,AZE,1887,0.0049
Azerbaijan,AZE,1888,0.0048
Azerbaijan,AZE,1889,0.0057
Azerbaijan,AZE,1890,0.0058
Azerbaijan,AZE,1891,0.0053
Azerbaijan,AZE,1892,0.0058
Azerbaijan,AZE,1893,0.0066
Azerbaijan,AZE,1894,0.0078
Azerbaijan,AZE,1895,0.0068
Azerbaijan,AZE,1896,0.0072
Azerbaijan,AZE,1897,0.0084
Azerbaijan,AZE,1898,0.0092
Azerbaijan,AZE,1899,0.0121
Azerbaijan,AZE,1900,0.0129
Azerbaijan,AZE,1901,0.0114
Azerbaijan,AZE,1902,0.0113
Azerbaijan,AZE,1903,0.0124
Azerbaijan,AZE,1904,0.0151
Azerbaijan,AZE,1905,0.0176
Azerbaijan,AZE,1906,0.02
Azerbaijan,AZE,1907,0.024
Azerbaijan,AZE,1908,0.024
Azerbaijan,AZE,1909,0.0247
Azerbaijan,AZE,1910,0.0223
Azerbaijan,AZE,1911,0.0259
Azerbaijan,AZE,1912,0.0334
Azerbaijan,AZE,1913,0.0413
Azerbaijan,AZE,1914,0.031
Azerbaijan,AZE,1915,0.0225
Azerbaijan,AZE,1916,0.0236
Azerbaijan,AZE,1917,0.0226
Azerbaijan,AZE,1918,0.0083
Azerbaijan,AZE,1919,0.0042
Azerbaijan,AZE,1920,0.0041
Azerbaijan,AZE,1921,0.0051
Azerbaijan,AZE,1922,0.0061
Azerbaijan,AZE,1923,0.0066
Azerbaijan,AZE,1924,0.0094
Azerbaijan,AZE,1925,0.0081
Azerbaijan,AZE,1926,0.0154
Azerbaijan,AZE,1927,0.0198
Azerbaijan,AZE,1928,0.0251
Azerbaijan,AZE,1929,0.0226
Azerbaijan,AZE,1930,0.0199
Azerbaijan,AZE,1931,0.0233
Azerbaijan,AZE,1932,0.0335
Azerbaijan,AZE,1933,0.0427
Azerbaijan,AZE,1934,0.0554
Azerbaijan,AZE,1935,0.0677
Azerbaijan,AZE,1936,0.0814
Azerbaijan,AZE,1937,0.0802
Azerbaijan,AZE,1938,0.0837
Azerbaijan,AZE,1939,0.0846
Azerbaijan,AZE,1940,0.1189
Azerbaijan,AZE,1941,0.0918
Azerbaijan,AZE,1942,0.0227
Azerbaijan,AZE,1943,0.0302
Azerbaijan,AZE,1944,0.0476
Azerbaijan,AZE,1945,0.1068
Azerbaijan,AZE,1946,0.1156
Azerbaijan,AZE,1947,0.1362
Azerbaijan,AZE,1948,0.1361
Azerbaijan,AZE,1949,0.1499
Azerbaijan,AZE,1950,0.1608
Azerbaijan,AZE,1951,0.1713
Azerbaijan,AZE,1952,0.1703
Azerbaijan,AZE,1953,0.1671
Azerbaijan,AZE,1954,0.174
Azerbaijan,AZE,1955,0.1845
Azerbaijan,AZE,1956,0.1798
Azerbaijan,AZE,1957,0.1741
Azerbaijan,AZE,1958,0.1594
Azerbaijan,AZE,1959,0.1478
Azerbaijan,AZE,1960,0.1325
Azerbaijan,AZE,1961,0.1151
Azerbaijan,AZE,1962,0.1011
Azerbaijan,AZE,1963,0.0964
Azerbaijan,AZE,1964,0.0917
Azerbaijan,AZE,1965,0.0891
Azerbaijan,AZE,1966,0.0874
Azerbaijan,AZE,1967,0.0824
Azerbaijan,AZE,1968,0.0764
Azerbaijan,AZE,1969,0.0739
Azerbaijan,AZE,1970,0.0788
Azerbaijan,AZE,1971,0.0765
Azerbaijan,AZE,1972,0.076
Azerbaijan,AZE,1973,0.0736
Azerbaijan,AZE,1974,0.0705
Azerbaijan,AZE,1975,0.0703
Azerbaijan,AZE,1976,0.0702
Azerbaijan,AZE,1977,0.0693
Azerbaijan,AZE,1978,0.066
Azerbaijan,AZE,1979,0.0642
Azerbaijan,AZE,1980,0.0671
Azerbaijan,AZE,1981,0.0569
Azerbaijan,AZE,1982,0.0564
Azerbaijan,AZE,1983,0.0543
Azerbaijan,AZE,1984,0.0524
Azerbaijan,AZE,1985,0.0603
Azerbaijan,AZE,1986,0.0596
Azerbaijan,AZE,1987,0.0582
Azerbaijan,AZE,1988,0.0591
Azerbaijan,AZE,1989,0.0579
Azerbaijan,AZE,1990,0.0474
Azerbaijan,AZE,1991,0.0342
Azerbaijan,AZE,1992,0.0088
Azerbaijan,AZE,1993,0.0014
Azerbaijan,AZE,1994,0.0005
Azerbaijan,AZE,1995,0.0019
Azerbaijan,AZE,1996,0.0019
Azerbaijan,AZE,1997,0.0018
Azerbaijan,AZE,1998,0.0005
Azerbaijan,AZE,2007,0.0025
Azerbaijan,AZE,2008,0.0017
Azerbaijan,AZE,2009,0.0016
Azerbaijan,AZE,2010,0.0024
Azerbaijan,AZE,2011,0.002
Azerbaijan,AZE,2012,0.0016
Azerbaijan,AZE,2013,0.0012
Azerbaijan,AZE,2014,0.0008
Azerbaijan,AZE,2015,0.0011
Azerbaijan,AZE,2016,0.0004
Azerbaijan,AZE,2017,0.0004
Azerbaijan,AZE,2018,0.0004
Azerbaijan,AZE,2019,0.0004
Azerbaijan,AZE,2020,0.0004
Bahamas,BHS,1971,0.0211
Bahamas,BHS,1973,0.0807
Bahamas,BHS,1974,0.0594
Bahamas,BHS,1981,0.3063
Bahamas,BHS,1982,0.1664
Bahamas,BHS,1989,0.0146
Bahamas,BHS,1990,0.0143
Bahamas,BHS,1991,0.0141
Bahamas,BHS,1992,0.0138
Bahamas,BHS,1993,0.0135
Bahamas,BHS,1994,0.0133
Bahamas,BHS,1995,0.0131
Bahamas,BHS,1996,0.0129
Bahamas,BHS,1997,0.0128
Bahamas,BHS,1998,0.0126
Bahamas,BHS,1999,0.0125
Bahamas,BHS,2000,0.0123
Bahamas,BHS,2001,0.0121
Bahamas,BHS,2002,0.0119
Bahamas,BHS,2003,0.0234
Bahamas,BHS,2004,0.023
Bahamas,BHS,2005,0.0226
Bahamas,BHS,2006,0.0221
Bahamas,BHS,2007,0.0109
Bahamas,BHS,2008,0.0107
Bahamas,BHS,2009,0.0105
Bahamas,BHS,2010,0.0103
Bahamas,BHS,2011,0.0102
Bahamas,BHS,2012,0.0101
Bahamas,BHS,2013,0.01
Bahamas,BHS,2014,0.0099
Bahamas,BHS,2015,0.0098
Bahamas,BHS,2016,0.0097
Bahamas,BHS,2017,0.0096
Bahamas,BHS,2018,0.0095
Bahamas,BHS,2019,0.0146
Bahamas,BHS,2020,0.0214
Bahrain,BHR,1971,0.1663
Bahrain,BHR,1973,0.153
Bahrain,BHR,1979,0.235
Bangladesh,BGD,1946,0.0032
Bangladesh,BGD,1947,0.0023
Bangladesh,BGD,1948,0.0021
Bangladesh,BGD,1949,0.0025
Bangladesh,BGD,1950,0.0131
Bangladesh,BGD,1951,0.0169
Bangladesh,BGD,1952,0.017
Bangladesh,BGD,1953,0.0151
Bangladesh,BGD,1954,0.0133
Bangladesh,BGD,1955,0.0123
Bangladesh,BGD,1956,0.0153
Bangladesh,BGD,1957,0.0137
Bangladesh,BGD,1958,0.0144
Bangladesh,BGD,1959,0.0115
Bangladesh,BGD,1960,0.0151
Bangladesh,BGD,1961,0.0145
Bangladesh,BGD,1962,0.015
Bangladesh,BGD,1963,0.0156
Bangladesh,BGD,1964,0.0149
Bangladesh,BGD,1965,0.0136
Bangladesh,BGD,1966,0.0113
Bangladesh,BGD,1967,0.0107
Bangladesh,BGD,1968,0.0112
Bangladesh,BGD,1969,0.0104
Bangladesh,BGD,1970,0.0096
Bangladesh,BGD,1971,0.0084
Bangladesh,BGD,1972,0.0053
Bangladesh,BGD,1973,0.0068
Bangladesh,BGD,1974,0.006
Bangladesh,BGD,1975,0.0067
Bangladesh,BGD,1976,0.0062
Bangladesh,BGD,1977,0.0068
Bangladesh,BGD,1978,0.0056
Bangladesh,BGD,1979,0.0046
Bangladesh,BGD,1980,0.0056
Bangladesh,BGD,1981,0.0057
Bangladesh,BGD,1982,0.0068
Bangladesh,BGD,1983,0.0035
Bangladesh,BGD,1984,0.0013
Bangladesh,BGD,1985,0.0021
Bangladesh,BGD,1986,0.003
Bangladesh,BGD,1987,0.0046
Bangladesh,BGD,1988,0.0039
Bangladesh,BGD,1989,0.001
Bangladesh,BGD,1990,0.0104
Bangladesh,BGD,1991,0.0032
Bangladesh,BGD,1992,0.003
Bangladesh,BGD,1993,0.0011
Bangladesh,BGD,1994,0.0009
Bangladesh,BGD,1995,0.0106
Bangladesh,BGD,1996,0.0058
Bangladesh,BGD,1997,0.0102
Bangladesh,BGD,1998,0.0029
Bangladesh,BGD,1999,0.0014
Bangladesh,BGD,2000,0.0098
Bangladesh,BGD,2001,0.0102
Bangladesh,BGD,2002,0.01
Bangladesh,BGD,2003,0.0101
Bangladesh,BGD,2004,0.0106
Bangladesh,BGD,2005,0.0115
Bangladesh,BGD,2006,0.0128
Bangladesh,BGD,2007,0.0155
Bangladesh,BGD,2008,0.0171
Bangladesh,BGD,2009,0.0207
Bangladesh,BGD,2010,0.0208
